Teks Berita,Label,Sumber
[KLARIFIKASI] 17 Koruptor Bebas Bersyarat Usai Dapat Remisi 17 Agustus Terjadi 2022,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Video Ini Bukan Imigran Maroko Berenang Menuju Ceuta, Spanyol",Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Ini Video Bendera Merah Putih Sobek Saat Gladi HUT ke-80 TNI pada 2025,Hoax,Kompas Topik Pilihan
[HOAKS] Tautan untuk Pendaftaran BPJS Kesehatan Gratis 2026,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Video Ini Bukan Aksi Demonstrasi Masyarakat Dayak pada Akhir Juli 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Tautan untuk Klaim Bantuan Hewan dan Modal Usaha Ternak 2026,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Penjelasan DJP soal Wacana Pajak Rumah Kontrakan Mulai 2027,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Foto Messi Menangis di Samping Jenazah Ayahnya adalah Rekayasa AI,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Video Bendera Merah Putih Robek di Monas Terjadi 2025, Bukan 2026",Hoax,Kompas Topik Pilihan
"[KLARIFIKASI Video Polisi Patah Kaki Saat Amankan Demo Terjadi Juni, Bukan Agustus 2026",Hoax,Kompas Topik Pilihan
"[HOAKS] Tautan untuk Klaim Bansos Rp 1,5 Juta pada Agustus-September 2026",Hoax,Kompas Topik Pilihan
[HOAKS] Video Purbaya Siap Salurkan Bantuan untuk Warga,Hoax,Kompas Topik Pilihan
[HOAKS] Video Sandiaga Uno Beri Dana Bantuan untuk Pelaku UMKM,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Tidak Benar Pramono Anung Larang Warga Luar Kerja di Jakarta,Hoax,Kompas Topik Pilihan
[HOAKS] Vaksin HPV bagi Anak Laki-laki Bertujuan untuk Depopulasi,Hoax,Kompas Topik Pilihan
[HOAKS] Prabowo Usulkan Semua Warung di Desa Ditutup,Hoax,Kompas Topik Pilihan
"[HOAKS] Prabowo Pinjam Rp 500,5 Triliun dari Jepang-Korsel untuk MBG dan Kopdes",Hoax,Kompas Topik Pilihan
[HOAKS] Tautan untuk Mendapat Klaim Bantuan Pangan 2026,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Video Ini Demo di Nepal pada 2025, Bukan di Indonesia",Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Ini Bukan Foto Anggota DPR RI Tertidur Saat Bahas Hukuman Mati Koruptor,Hoax,Kompas Topik Pilihan
[HOAKS] Video Dedi Mulyadi Bagi-bagi Dana Bantuan Rp 75 Juta,Hoax,Kompas Topik Pilihan
[HOAKS] Penyaluran Bantuan Sepeda Listrik untuk Anak Sekolah,Hoax,Kompas Topik Pilihan
[HOAKS] Pengakuan Jusuf Kalla Mendanai Roy Suryo Terkait Tuduhan Ijazah Palsu Jokowi,Hoax,Kompas Topik Pilihan
Cek Fakta Sepekan: Komdigi Batasi Liputan Demo | Celios Provokasi Kerusuhan Agustus,Hoax,Kompas Topik Pilihan
[HOAKS] Tautan untuk Daftar Rekrutmen Penggerak Literasi Daerah 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Tautan untuk Mendaftar Lowongan Kerja PLN pada Juli 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Video Menpan-RB Umumkan Pendaftaran CPNS pada Agustus 2026,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Foto Gelombang Demonstrasi Mahasiswa Ini Terjadi di Serbia, Bukan Indonesia",Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Tidak Benar MBG Akan Disalurkan Lewat Kartu ATM,Hoax,Kompas Topik Pilihan
[HOAKS] Ova Emilia Mundur dari Jabatan Rektor UGM,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Video Mahfud MD Peringatkan Situasi Mencekam Diunggah 2025, Bukan 2026",Hoax,Kompas Topik Pilihan
[HOAKS] Rekrutmen CPNS Kementerian Imigrasi 20 Juli-28 Agustus 2026,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Ini Pemberitaan Demonstrasi Mahasiswa 15 Juni, Bukan Awal Agustus 2026",Hoax,Kompas Topik Pilihan
[HOAKS] Tautan Pendaftaran Bantuan BLT UMKM 2026 Rp 5 Juta,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Video Ini Bukan Demonstrasi BEM UI di Depan Gedung MK pada 30 Juli 2026,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Ini Bukan Foto Dua Lokasi Demonstrasi 5 Agustus 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Celios Bentuk Kabinet Bayangan agar Terjadi Kerusuhan Agustus 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Tautan untuk Klaim Bantuan Subsidi Pemerintah 2026,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Komdigi Bantah Melarang Media Lokal Meliput Aksi Demonstrasi,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Video Ini Kerumunan Orang di Argentina, Bukan Demo Mahasiswa di Indonesia",Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Video Aksi Demo BEM UI Ini Terjadi Juni, Bukan Agustus 2026 di MK",Hoax,Kompas Topik Pilihan
[HOAKS] Pendaftaran Upacara HUT ke-81 RI di Istana Negara Wajib Bayar,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Ini Video Demo Mahasiswa pada Juni, Bukan Agustus 2026",Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Kompas TV Beritakan Demo di Bundaran HI 12 Juni, Bukan Awal Agustus 2026",Hoax,Kompas Topik Pilihan
[HOAKS] Polri Terapkan Tilang Manual dan Denda 150 Persen pada 2026,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Tidak Benar Prabowo Ancam Bongkar Bunker di Rumah Jokowi Berisi Rp 198 Triliun,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Foto Ini Demonstrasi Mahasiswa di Bundaran HI 12 Juni 2026, Bukan Juli 2026",Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Ini Video Kebakaran Gedung DPRD Makassar pada 2025, Bukan Juli 2026",Hoax,Kompas Topik Pilihan
[HOAKS] Video Purbaya Bagikan Dana Bantuan Rp 50 Juta untuk 10 Orang,Hoax,Kompas Topik Pilihan
[HOAKS] Ashanty Meninggal Dunia pada 4 Agustus 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Istri I Wayan Koster Umumkan Undian Berhadiah Bank BPD Bali,Hoax,Kompas Topik Pilihan
[HOAKS] Hotman Paris Meninggal Dunia pada 4 Agustus 2026,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Video Ini Momen Gedung DPRD NTB Dibakar pada 2025, Bukan 2026",Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Penggerebekan Rumah Dinas Kepala Lapas Waingapu Terjadi 2024,Hoax,Kompas Topik Pilihan
[HOAKS] Polisi di Medan Dapat Bantuan DAP Australia Rp 1 Miliar,Hoax,Kompas Topik Pilihan
[HOAKS] Video Purbaya Bagikan Dana Bantuan Hibah Rp 85 Juta untuk Lunasi Utang,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Ini Video Imigran Maroko Masuk Spanyol pada 2021, Bukan 2026",Hoax,Kompas Topik Pilihan
Cek Fakta Sepekan: Pengibaran Bendera Setengah Tiang HUT RI | Bunker di Rumah Jokowi,Hoax,Kompas Topik Pilihan
"[HOAKS] Eks Dirjen Anggaran Kemenkeu Beri Dana Bantuan Pensiunan untuk PNS, TNI, Polri, dan ASN",Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Konten AI, Puan Sebut Bayar Pajak adalah Kewajiban Warga pada Negara",Hoax,Kompas Topik Pilihan
[HOAKS] Bahlil Ungkap 8 Barang Ini Kena Pajak Mulai 2027,Hoax,Kompas Topik Pilihan
[HOAKS] Mendes Sebut Pemerintah Harap Warung dan Toko di Desa Ditutup,Hoax,Kompas Topik Pilihan
[HOAKS] Polri Temukan Bunker Besar Berisi Rp 6.000 Triliun di Rumah Jokowi di Solo,Hoax,Kompas Topik Pilihan
[HOAKS] Video Gibran Bagikan Program Dana Bantuan Rp 75 Juta,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Konteks Keliru, Video Prabowo Marah karena Gedung DPR RI Dibakar",Hoax,Kompas Topik Pilihan
[HOAKS] Dedi Mulyadi Bagikan Dana Bantuan Melalui Nomor WhatsApp,Hoax,Kompas Topik Pilihan
[HOAKS] Video Pendeta Regina Putri Bagikan Bantuan DAP Australia,Hoax,Kompas Topik Pilihan
"[HOAKS] Ajudan Febrie Tewas Ditembak Sosok Misterius, Jasadnya Tidak Ditemukan",Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Franco Baresi Meninggal pada 31 Juli, Bukan 29 Juli 2026",Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Konten AI, Warga Jepang Panik Saksikan Gedung Ambruk Imbas Gempa M 7,1",Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Ini Foto Demonstrasi Mahasiswa di Jakarta pada Juni, Bukan Juli 2026",Hoax,Kompas Topik Pilihan
[HOAKS] Tautan Pendaftaran Bantuan BLT UMKM 2026 Rp 5 Juta dari Kementerian,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Video Pengibaran Bendera Setengah Tiang, Panitia Sebut Belum Selesai Dipasang",Hoax,Kompas Topik Pilihan
"[HOAKS] Utang Indonesia Tembus Rp 10.000 Triliun, Rakyat Dipaksa Bantu Lunasi Lewat Pajak",Hoax,Kompas Topik Pilihan
[HOAKS] Mahfud MD Tawarkan Dana Bantuan Lewat Nomor WhatsApp,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Temuan Emas 51 Kg dan Rp 920 Miliar di Rumah Eks Pejabat MA Terjadi 2024, Bukan 2026",Hoax,Kompas Topik Pilihan
[HOAKS] Tautan Pendaftaran Bantuan Dana Pensiun Rp 130 Juta dari Taspen 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Thariq Halilintar Meninggal pada Juli 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Kompas.id Beritakan Sandiaga Uno Memukuli Presiden Komisaris BCA,Hoax,Kompas Topik Pilihan
[HOAKS] Mahfud MD Beri Dana Bantuan Usaha Rp 100 Juta dari Rampasan Aset Koruptor,Hoax,Kompas Topik Pilihan
[HOAKS] Zulkfli Hasan Sebut Tidak Boleh Ada Toko Kelontong Radius 2 Km dari Kopdes MP,Hoax,Kompas Topik Pilihan
[HOAKS] Video Derry Sulaiman Tawarkan Dana Bantuan,Hoax,Kompas Topik Pilihan
[HOAKS] DPR RI Resmi Menolak RUU Perampasan Aset pada Juli 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Informasi Rekrutmen PPPK Kemenag 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Dirjen Bimas Islam Kemenag Umumkan Dana Hibah Arab Saudi,Hoax,Kompas Topik Pilihan
[HOAKS] Foto Tyas Mirasih Ditangkap Polisi pada Juli 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Pembunuh Satpam Waduk Jatiluhur Ditangkap pada 26 Juli 2026,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Komdigi Luruskan Narasi Mengenai Aturan Balik Nama HP Bekas,Hoax,Kompas Topik Pilihan
"[HOAKS] Emas 74 Kg dan Uang Terbukti Palsu, Eks Jampidsus Febrie Dibebaskan",Hoax,Kompas Topik Pilihan
[HOAKS] Video Seorang Pria Mengaku Terima Bantuan DAP Australia,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Penjelasan Polri Terkait Tilang Rp 250.000 bagi Pengendara Motor Ban Gundul,Hoax,Kompas Topik Pilihan
[HOAKS] Pep Guardiola Resmi Latih Italia pada Juli 2026,Hoax,Kompas Topik Pilihan
Cek Fakta Sepekan: Aturan BPJS Kesehatan Diubah | Febrie Adriansyah Akan Bongkar Bunker Jokowi,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Foto Bendera Palestina di Bus Timnas Spanyol adalah Hasil Rekayasa,Hoax,Kompas Topik Pilihan
[HOAKS] Tautan Pendaftaran Bantuan Rp 15 Juta untuk Petani,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Lamine Yamal Kibarkan Bendera Palestina Saat Parade Juara Barcelona, Bukan Spanyol",Hoax,Kompas Topik Pilihan
[HOAKS] Polda Jabar Gelar Operasi Razia Pajak 2026 di Jalan Tol,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Foto Ronaldo dan Yamal Memegang Bendera Palestina adalah Konten AI,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Trofi Piala Dunia dalam Kantong Plastik Dibawa Cucurella adalah Replika,Hoax,Kompas Topik Pilihan
[HOAKS] Gedung DPR Dibakar Demonstran pada 22 Juli 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Video Testimoni Penerima Dana Pinjaman Kopdes Merah Putih,Hoax,Kompas Topik Pilihan
[HOAKS] Demonstran Bakar Gedung Kejagung pada 23 Juli 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Rizky Billar Ditangkap Polisi pada Juli 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Febrie Adriansyah Akan Bongkar Bunker Rp 11 Triliun Milik Jokowi,Hoax,Kompas Topik Pilihan
[HOAKS] Sinyal 5G Sebabkan Cuaca Panas di Eropa,Hoax,Kompas Topik Pilihan
[HOAKS] Tautan Pendaftaran Penyaluran Bantuan Alat Pertanian 2026 Kementan,Hoax,Kompas Topik Pilihan
[HOAKS] Tautan untuk Daftar Program Penggerak HAM 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Bahlil Sebut Pengguna HP Akan Kena Pajak pada 2027,Hoax,Kompas Topik Pilihan
[HOAKS] Foto Ruben Onsu Dirawat di Rumah Sakit pada Juli 2026,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Ditjen Pajak Bantah Babinsa hingga Perangkat Desa Ikut Tarik Pajak Masyarakat,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Gambar Laki-laki Tersengat Listrik Ini Hasil Rekayasa AI,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Konten AI, Video Cahaya Drone Tampilkan Rodri Angkat Trofi Piala Dunia",Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Pembatasan Pembelian BBM Terjadi di Kupang pada 2025, Bukan 2026",Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Pemerintah Pastikan Kopdes Tidak Matikan Warung di Desa,Hoax,Kompas Topik Pilihan
"[VIDEO] Hoaks Uang Kertas Rp 5 Juta Bergambar Wajah Soekarno, Simak Bantahannya",Hoax,Kompas Topik Pilihan
[HOAKS] Mantan Kepala BP2MI Umumkan Pendaftaran Bantuan Modal Usaha untuk TKI,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Asap Kembang Api di Final Piala Dunia 2026 Berwarna Putih, Bukan Biru",Hoax,Kompas Topik Pilihan
[HOAKS] Aturan BPJS Kesehatan Diubah Mulai Juli 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Tautan untuk Mendaftar Program Transmigrasi Juli 2026,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Yamal Tidak Tolak Bersalaman dengan Trump Saat Penyerahan Medali,Hoax,Kompas Topik Pilihan
[HOAKS] Verrell Bramasta Ditangkap Polisi pada Juli 2026,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Konten Satire, Messi Mau Rebut Trofi Piala Dunia 2026 dari Yamal",Hoax,Kompas Topik Pilihan
[HOAKS] Video Prabowo dan Purbaya Umumkan Pendaftaran Dana Hibah,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Konten AI, Foto Tentara Israel Berlarian Setelah Markasnya Diserang Iran",Hoax,Kompas Topik Pilihan
[HOAKS] Kemenhub Akan Pungut Pajak Pejalan Kaki,Hoax,Kompas Topik Pilihan
[HOAKS] Tautan Pendaftaran Bantuan PKH untuk Balita Senilai Rp 750.000,Hoax,Kompas Topik Pilihan
[HOAKS] Ahok Bagikan Bantuan Modal Usaha Melalui Nomor WhatsApp,Hoax,Kompas Topik Pilihan
[HOAKS] Presiden FIFA Sebut Gol Perancis Vs Inggris Tidak Dihitung dalam Penentuan Top Skor,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Ini Foto Unjuk Rasa Mahasiswa pada Juni, Bukan Juli 2026",Hoax,Kompas Topik Pilihan
"[HOAKS] Kompas.com Beritakan Najwa Shihab Debat dengan Gubernur BI di Acara ""Rosi""",Hoax,Kompas Topik Pilihan
[HOAKS] Purbaya Umumkan Bantuan Dana Qatar Charity 2026,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Video Ini Bukan Kerusuhan di Paris usai Laga Perancis Vs Maroko,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Video Ini Bukan Tentara China Mendarat di Bandara Sam Ratulangi, Manado",Hoax,Kompas Topik Pilihan
Cek Fakta Sepekan: Uang Kertas Rp 5 Juta | Prabowo Hapus Bansos,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Temuan 325 Kg Emas Batangan dari Rumah Eks Wakil Menteri Terjadi di Irak,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Foto Ahok Pakai Jaket PSI Bersama Kaesang adalah Rekayasa AI,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Pemain dan Pelatih Maroko Silangkan Tangan Sebelum Laga Argentina Vs Mesir,Hoax,Kompas Topik Pilihan
[HOAKS] Gambar Korban Terkaman Harimau di Gunung Papandayan,Hoax,Kompas Topik Pilihan
[HOAKS] Presiden Prabowo Melantik Mahfud MD Jadi Jaksa Agung,Hoax,Kompas Topik Pilihan
Kompas.com Dicatut untuk Sebarkan Narasi Hoaks Najwa Shihab Debat dengan Gubernur BI,Hoax,Kompas Topik Pilihan
[HOAKS] Prabowo dan Kemensos Hapus Seluruh Bansos dan Dialihkan ke MBG,Hoax,Kompas Topik Pilihan
[HOAKS] SBY Dirawat di Rumah Sakit pada 14 Juli 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Video Gibran Umumkan Bantuan Modal Usaha untuk Masyarakat,Hoax,Kompas Topik Pilihan
[HOAKS] Mahfud MD Informasikan Program Dana Bantuan Pensiun 2026,Hoax,Kompas Topik Pilihan
[HOAKS] Menkeu Purbaya Bagikan Dana Hibah dari Arab Saudi,Hoax,Kompas Topik Pilihan
[HOAKS] Luhut Sebut WNI Tidak Bayar Pajak Akan Dicopot Kewarganegaraannya,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Norwegia Sumbang ke Gaza dari Laga Lawan Israel, Bukan Piala Dunia",Hoax,Kompas Topik Pilihan
[HOAKS] Tautan untuk Klaim Bantuan Pupuk Subsidi Kementan,Hoax,Kompas Topik Pilihan
[HOAKS] Ustaz Adi Hidayat Informasikan Dana Hibah Al Bayti,Hoax,Kompas Topik Pilihan
[HOAKS] Bellingham Sebut Messi Lebih Buruk dibandingkan Ronaldo,Hoax,Kompas Topik Pilihan
[HOAKS] Foto Warga Mojokerto Merusak Dapur MBG,Hoax,Kompas Topik Pilihan
"[KLARIFIKASI] Konten AI, Suporter Norwegia Lakukan ""Viking Row"" di Conveyor Bandara",Hoax,Kompas Topik Pilihan
[HOAKS] Natalius Pigai Minta Masyarakat Belanja Rp 1 Juta Per Bulan di Koperasi Merah Putih,Hoax,Kompas Topik Pilihan
[HOAKS] Lesti Kejora Sakit karena Ayahnya Ditangkap Polisi,Hoax,Kompas Topik Pilihan
[KLARIFIKASI] Penjelasan Pertamina soal Video Sopir Truk Tangki Mogok Kerja,Hoax,Kompas Topik Pilihan
[HOAKS] Najwa Shihab Dipukul Gubernur BI Saat Talkshow TV,Hoax,Kompas Topik Pilihan
[HOAKS] Prabowo Membagikan Bantuan Akhir Tahun untuk Masyarakat,Hoax,Kompas Topik Pilihan
